x,y,z
522887,8417415,356.258
522897,8417415,353.922
522906,8417415,351.453
522916,8417415,348.844
522926,8417415,346.18
522936,8417415,343.25
522946,8417415,339.914
522956,8417415,335.906
522966,8417415,331.297
522976,8417415,326.188
522986,8417415,320.625
522996,8417415,314.781
523006,8417415,309.273
523016,8417415,304.172
523026,8417415,299.586
523036,8417415,295.453
523046,8417415,291.906
523056,8417415,288.695
523066,8417415,285.805
523076,8417415,283.344
523086,8417415,281.625
523096,8417415,281.055
523106,8417415,281.859
523116,8417415,284.164
523126,8417415,287.805
523136,8417415,292.711
523146,8417415,298.695
523156,8417415,305.07
523166,8417415,311.32
523176,8417415,317.344
523186,8417415,322.688
523196,8417415,327.031
523206,8417415,330.563
523216,8417415,333.555
523226,8417415,335.813
523236,8417415,337.43
522457,8417405,368.781
522467,8417405,370.914
522477,8417405,372
522487,8417405,372.328
522497,8417405,371.474
522507,8417405,369.313
522517,8417405,366.446
522527,8417405,363.725
522537,8417405,361.297
522547,8417405,359.211
522557,8417405,357.563
522567,8417405,356.382
522577,8417405,355.705
522587,8417405,355.258
522597,8417405,355.19
522607,8417405,355.227
522617,8417405,356.022
522627,8417405,357.716
522637,8417405,359.766
522647,8417405,362.276
522657,8417405,364.938
522667,8417405,367.631
522677,8417405,370.042
522687,8417405,371.852
522697,8417405,373.143
522707,8417405,374.008
522717,8417405,374.323
522727,8417405,374.098
522737,8417405,373.156
522747,8417405,371.483
522757,8417405,369.234
522767,8417405,366.656
522777,8417405,364.297
522787,8417405,362.16
522797,8417405,360.443
522807,8417405,359.852
522817,8417405,359.728
522827,8417405,359.68
522837,8417405,359.585
522847,8417405,359.513
522857,8417405,359.148
522867,8417405,358.349
522877,8417405,357.398
522887,8417405,355.933
522896,8417405,354.254
522906,8417405,352.508
522916,8417405,350.279
522926,8417405,347.914
522936,8417405,344.989
522946,8417405,341.811
522956,8417405,337.867
522966,8417405,333.247
522976,8417405,328.289
522986,8417405,322.924
522996,8417405,317.098
523006,8417405,311.539
523016,8417405,306.408
523026,8417405,301.32
523036,8417405,296.885
523046,8417405,292.563
523056,8417405,289.032
523066,8417405,285.665
523076,8417405,282.93
523086,8417405,281.362
523096,8417405,280.453
523106,8417405,280.803
523116,8417405,282.293
523126,8417405,285.273
523136,8417405,289.733
523146,8417405,295.602
523156,8417405,301.948
523166,8417405,307.898
523176,8417405,313.844
523186,8417405,319.034
523196,8417405,323.086
523206,8417405,326.233
523216,8417405,329.111
523226,8417405,331.289
523236,8417405,332.82
522457,8417395,366.683
522467,8417395,368.516
522477,8417395,369.453
522487,8417395,369.438
522497,8417395,368.283
522507,8417395,365.641
522517,8417395,362.291
522527,8417395,359.096
522537,8417395,356.305
522547,8417395,353.819
522557,8417395,352.344
522567,8417395,351.305
522577,8417395,351.314
522587,8417395,351.828
522597,8417395,352.37
522607,8417395,353.484
522617,8417395,354.889
522627,8417395,357.225
522637,8417395,359.953
522647,8417395,362.703
522657,8417395,365.328
522667,8417395,367.755
522677,8417395,369.874
522687,8417395,371.281
522697,8417395,372.197
522707,8417395,372.633
522717,8417395,372.622
522727,8417395,372.048
522737,8417395,370.688
522747,8417395,368.712
522757,8417395,366.016
522767,8417395,363.177
522777,8417395,360.547
522787,8417395,358.327
522797,8417395,356.522
522807,8417395,355.938
522817,8417395,355.967
522827,8417395,356.031
522837,8417395,356.195
522847,8417395,356.384
522857,8417395,356.297
522867,8417395,356.139
522877,8417395,355.609
522886,8417395,355.043
522896,8417395,353.981
522906,8417395,352.547
522916,8417395,351.11
522926,8417395,348.773
522936,8417395,346.271
522946,8417395,343.265
522956,8417395,339.414
522966,8417395,335.071
522976,8417395,330.391
522986,8417395,325.232
522996,8417394,319.703
523006,8417394,314.414
523016,8417394,309.102
523026,8417394,304.078
523036,8417394,299.043
523046,8417394,294.539
523056,8417394,290.128
523066,8417394,286.295
523076,8417394,283.75
523086,8417394,281.718
523096,8417394,280.656
523106,8417394,280.169
523116,8417394,280.686
523126,8417394,282.992
523136,8417394,286.83
523146,8417394,292.266
523156,8417394,298.469
523166,8417394,304.179
523176,8417394,309.719
523186,8417394,314.876
523196,8417394,318.516
523206,8417394,321.598
523216,8417394,324.3
523226,8417394,326.336
523236,8417394,327.993
522457,8417385,363.586
522467,8417385,365.469
522477,8417385,366.328
522487,8417385,366.141
522497,8417385,364.727
522507,8417385,361.977
522517,8417385,358.531
522527,8417385,355.125
522537,8417385,352.078
522547,8417385,349.68
522557,8417385,348.273
522567,8417385,347.875
522577,8417385,348.563
522587,8417385,349.75
522597,8417385,351.188
522607,8417385,352.953
522617,8417385,355.078
522627,8417385,357.695
522637,8417385,360.586
522647,8417385,363.367
522657,8417385,365.773
522667,8417385,367.813
522677,8417385,369.445
522687,8417385,370.438
522697,8417385,370.906
522707,8417385,370.922
522717,8417385,370.484
522727,8417385,369.5
522737,8417384,367.805
522747,8417384,365.414
522757,8417384,362.422
522767,8417384,359.289
522777,8417384,356.484
522787,8417384,354.148
522797,8417384,352.461
522807,8417384,351.813
522817,8417384,351.844
522827,8417384,352.031
522837,8417384,352.281
522847,8417384,352.516
522857,8417384,352.641
522867,8417384,352.656
522877,8417384,352.5
522886,8417384,352.172
522896,8417384,351.563
522906,8417384,350.703
522916,8417384,349.563
522926,8417384,347.906
522936,8417384,345.852
522946,8417384,343.328
522956,8417384,340.156
522966,8417384,336.43
522976,8417384,332.273
522986,8417384,327.68
522996,8417384,322.734
523006,8417384,317.766
523016,8417384,312.789
523026,8417384,307.852
523036,8417384,302.883
523046,8417384,298.047
523056,8417384,293.414
523066,8417384,289.367
523076,8417384,286.32
523086,8417384,283.961
523096,8417384,282.117
523106,8417384,280.727
523116,8417384,280.094
523126,8417384,281.141
523136,8417384,283.984
523146,8417384,288.469
523156,8417384,293.805
523166,8417384,299.18
523176,8417384,304.43
523186,8417384,309.141
523196,8417384,312.836
523206,8417384,315.859
523216,8417384,318.484
523226,8417384,320.672
523236,8417384,322.445
522457,8417375,360.031
522467,8417374,361.898
522477,8417374,362.71
522487,8417374,362.563
522497,8417374,361.2
522507,8417374,358.32
522517,8417374,354.829
522527,8417374,351.488
522537,8417374,348.406
522547,8417374,346.147
522557,8417374,345.031
522567,8417374,345.251
522577,8417374,346.888
522587,8417374,348.695
522597,8417374,350.904
522607,8417374,353.188
522617,8417374,355.771
522627,8417374,358.575
522637,8417374,361.461
522647,8417374,364.141
522657,8417374,366.156
522667,8417374,367.706
522677,8417374,368.917
522687,8417374,369.367
522697,8417374,369.306
522707,8417374,368.883
522717,8417374,368.008
522727,8417374,366.703
522737,8417374,364.656
522747,8417374,361.926
522757,8417374,358.563
522767,8417374,355.116
522777,8417374,352.242
522787,8417374,349.862
522797,8417374,347.989
522807,8417374,347.492
522817,8417374,347.608
522827,8417374,347.781
522837,8417374,347.995
522847,8417374,348.222
522857,8417374,348.383
522867,8417374,348.373
522876,8417374,348.375
522886,8417374,348.112
522896,8417374,347.742
522906,8417374,347.359
522916,8417374,346.582
522926,8417374,345.57
522936,8417374,344.038
522946,8417374,342.288
522956,8417374,339.891
522966,8417374,336.892
522976,8417374,333.5
522986,8417374,329.68
522996,8417374,325.333
523006,8417374,320.922
523016,8417374,316.465
523026,8417374,311.859
523036,8417374,307.243
523046,8417374,302.336
523056,8417374,297.711
523066,8417374,293.347
523076,8417374,289.93
523086,8417374,287.191
523096,8417374,284.461
523106,8417374,282.133
523116,8417374,279.878
523126,8417374,279.586
523136,8417374,281.06
523146,8417374,284.406
523156,8417374,288.741
523166,8417374,293.342
523176,8417374,298.273
523186,8417374,302.772
523196,8417374,306.336
523206,8417374,309.246
523216,8417374,312.007
523226,8417374,314.398
523236,8417374,316.358
522457,8417364,355.789
522467,8417364,357.836
522477,8417364,358.813
522487,8417364,358.703
522497,8417364,357.328
522507,8417364,354.609
522517,8417364,351.211
522527,8417364,347.875
522537,8417364,344.969
522547,8417364,342.961
522557,8417364,342.305
522567,8417364,343.164
522577,8417364,345.406
522587,8417364,348.055
522597,8417364,350.836
522607,8417364,353.664
522617,8417364,356.563
522627,8417364,359.477
522637,8417364,362.297
522647,8417364,364.695
522657,8417364,366.391
522667,8417364,367.477
522677,8417364,368.086
522687,8417364,368.047
522697,8417364,367.484
522707,8417364,366.563
522717,8417364,365.32
522727,8417364,363.633
522737,8417364,361.266
522747,8417364,358.211
522757,8417364,354.617
522767,8417364,351.023
522777,8417364,347.969
522787,8417364,345.484
522797,8417364,343.727
522807,8417364,343.102
522817,8417364,343.164
522827,8417364,343.359
522837,8417364,343.555
522847,8417364,343.719
522857,8417364,343.797
522867,8417364,343.773
522876,8417364,343.664
522886,8417364,343.5
522896,8417364,343.32
522906,8417364,343.086
522916,8417364,342.742
522926,8417364,342.125
522936,8417364,341.289
522946,8417364,340.117
522956,8417364,338.391
522966,8417364,336.242
522976,8417364,333.578
522986,8417364,330.531
522996,8417364,326.977
523006,8417364,323.164
523016,8417364,319.289
523026,8417364,315.188
523036,8417364,310.922
523046,8417364,306.336
523056,8417364,301.773
523066,8417364,297.477
523076,8417364,293.766
523086,8417364,290.398
523096,8417364,286.977
523106,8417364,283.492
523116,8417364,280.219
523126,8417364,278.477
523136,8417364,278.508
523146,8417364,280.313
523156,8417364,283.43
523166,8417364,287.336
523176,8417364,291.672
523186,8417364,295.852
523196,8417364,299.328
523206,8417364,302.344
523216,8417364,305.125
523226,8417364,307.633
523236,8417364,309.883
522457,8417354,351.211
522467,8417354,353.297
522477,8417354,354.459
522487,8417354,354.609
522497,8417354,353.527
522507,8417354,350.828
522517,8417354,347.434
522527,8417354,344.323
522537,8417354,341.703
522547,8417354,340.012
522557,8417354,339.906
522567,8417354,341.297
522577,8417354,344.571
522587,8417354,347.852
522597,8417354,351.051
522607,8417354,354.258
522617,8417354,357.321
522627,8417354,360.193
522637,8417354,362.953
522647,8417354,365.17
522657,8417354,366.375
522667,8417354,366.899
522677,8417354,367.066
522687,8417354,366.422
522697,8417354,365.255
522707,8417354,363.859
522717,8417354,362.245
522727,8417354,360.353
522737,8417354,357.734
522747,8417354,354.519
522757,8417354,350.656
522767,8417354,346.842
522777,8417354,343.734
522787,8417354,341.213
522797,8417354,339.22
522807,8417354,338.633
522817,8417354,338.733
522827,8417354,338.805
522837,8417354,338.931
522847,8417354,339.006
522857,8417354,338.922
522866,8417354,338.767
522876,8417354,338.414
522886,8417354,338.184
522896,8417354,338.047
522906,8417354,337.852
522916,8417354,337.834
522926,8417354,337.43
522936,8417354,337.139
522946,8417354,336.508
522956,8417354,335.266
522966,8417354,333.981
522976,8417354,331.945
522986,8417354,329.811
522996,8417354,326.998
523006,8417354,323.859
523016,8417354,320.796
523026,8417354,317.289
523036,8417354,313.714
523046,8417353,309.586
523056,8417353,305.393
523066,8417353,301.236
523076,8417353,297.461
523086,8417353,293.672
523096,8417353,289.664
523106,8417353,285.354
523116,8417353,280.645
523126,8417353,277.703
523136,8417353,276.198
523146,8417353,276.32
523156,8417353,277.987
523166,8417353,281.015
523176,8417353,284.773
523186,8417353,288.757
523196,8417353,291.922
523206,8417353,294.88
523216,8417353,297.715
523226,8417353,300.328
523236,8417353,302.918
522457,8417344,345.694
522467,8417344,348.117
522477,8417344,349.558
522487,8417344,350.141
522497,8417344,349.424
522507,8417344,346.875
522517,8417344,343.668
522527,8417344,340.8
522537,8417344,338.594
522547,8417344,337.525
522557,8417344,337.984
522567,8417344,340.138
522577,8417344,344.167
522587,8417344,347.898
522597,8417344,351.537
522607,8417344,354.875
522617,8417344,357.988
522627,8417344,360.75
522637,8417344,363.32
522647,8417344,365.257
522657,8417344,366
522667,8417344,365.995
522677,8417344,365.602
522687,8417344,364.328
522697,8417344,362.575
522707,8417344,360.75
522717,8417344,358.765
522727,8417344,356.698
522737,8417344,353.961
522747,8417344,350.621
522757,8417344,346.695
522767,8417344,342.794
522777,8417343,339.578
522787,8417343,336.94
522797,8417343,334.828
522807,8417343,334.133
522817,8417343,334.116
522827,8417343,334.102
522837,8417343,334.072
522847,8417343,334.019
522856,8417343,333.758
522866,8417343,333.273
522876,8417343,332.656
522886,8417343,332.008
522896,8417343,331.747
522906,8417343,331.695
522916,8417343,331.532
522926,8417343,331.5
522936,8417343,331.145
522946,8417343,330.797
522956,8417343,330.336
522966,8417343,329.361
522976,8417343,328.32
522986,8417343,326.693
522996,8417343,324.783
523006,8417343,322.742
523016,8417343,320.307
523026,8417343,317.789
523036,8417343,314.889
523046,8417343,311.719
523056,8417343,308.258
523066,8417343,304.675
523076,8417343,300.82
523086,8417343,296.735
523096,8417343,292.195
523106,8417343,287.274
523116,8417343,281.747
523126,8417343,277.469
523136,8417343,274.458
523146,8417343,272.648
523156,8417343,272.428
523166,8417343,274.45
523176,8417343,277.664
523186,8417343,281.117
523196,8417343,284.156
523206,8417343,286.861
523216,8417343,289.659
523226,8417343,292.57
523236,8417343,295.29
522457,8417334,339.813
522467,8417334,342.539
522477,8417334,344.383
522487,8417334,345.273
522497,8417334,344.773
522507,8417334,342.609
522517,8417333,339.711
522527,8417333,337.117
522537,8417333,335.43
522547,8417333,335.039
522557,8417333,336.211
522567,8417333,339.125
522577,8417333,343.492
522587,8417333,347.813
522597,8417333,351.766
522607,8417333,355.258
522617,8417333,358.344
522627,8417333,361.008
522637,8417333,363.273
522647,8417333,364.773
522657,8417333,365.102
522667,8417333,364.594
522677,8417333,363.5
522687,8417333,361.688
522697,8417333,359.5
522707,8417333,357.266
522717,8417333,355.055
522727,8417333,352.773
522737,8417333,349.984
522747,8417333,346.609
522757,8417333,342.773
522767,8417333,338.922
522777,8417333,335.531
522787,8417333,332.695
522797,8417333,330.586
522807,8417333,329.648
522817,8417333,329.422
522827,8417333,329.328
522837,8417333,329.211
522847,8417333,328.984
522856,8417333,328.508
522866,8417333,327.758
522876,8417333,326.813
522886,8417333,325.969
522896,8417333,325.555
522906,8417333,325.422
522916,8417333,325.344
522926,8417333,325.313
522936,8417333,325.148
522946,8417333,324.984
522956,8417333,324.766
522966,8417333,324.32
522976,8417333,323.719
522986,8417333,322.828
522996,8417333,321.734
523006,8417333,320.43
523016,8417333,318.859
523026,8417333,317.086
523036,8417333,315.055
523046,8417333,312.781
523056,8417333,310.141
523066,8417333,307.117
523076,8417333,303.43
523086,8417333,299.109
523096,8417333,294.234
523106,8417333,288.742
523116,8417333,282.836
523126,8417333,277.492
523136,8417333,273.023
523146,8417333,269.609
523156,8417333,267.945
523166,8417333,268.695
523176,8417333,270.969
523186,8417333,273.813
523196,8417333,276.594
523206,8417333,279.273
523216,8417333,282.063
523226,8417333,285.031
523236,8417333,288.023
522457,8417323,333.896
522467,8417323,336.664
522477,8417323,338.712
522487,8417323,340.008
522497,8417323,340.008
522507,8417323,337.969
522517,8417323,335.3
522527,8417323,333.151
522537,8417323,332.117
522547,8417323,332.45
522557,8417323,334.297
522567,8417323,337.7
522577,8417323,342.984
522587,8417323,347.594
522597,8417323,351.773
522607,8417323,355.336
522617,8417323,358.354
522627,8417323,360.725
522637,8417323,362.742
522647,8417323,363.927
522657,8417323,363.57
522667,8417323,362.417
522677,8417323,360.871
522687,8417323,358.438
522697,8417323,355.819
522707,8417323,353.273
522717,8417323,350.865
522727,8417323,348.656
522737,8417323,345.883
522747,8417323,342.628
522757,8417323,338.883
522767,8417323,335.05
522777,8417323,331.586
522787,8417323,328.568
522797,8417323,326.102
522807,8417323,325.117
522817,8417323,324.834
522827,8417323,324.531
522837,8417323,324.254
522846,8417323,323.922
522856,8417323,323.203
522866,8417323,322.26
522876,8417323,320.953
522886,8417323,319.852
522896,8417323,319.405
522906,8417323,319.234
522916,8417323,319.182
522926,8417323,319.141
522936,8417323,319.049
522946,8417323,318.959
522956,8417323,318.805
522966,8417323,318.628
522976,8417323,318.328
522986,8417323,318.025
522996,8417323,317.601
523006,8417323,316.945
523016,8417323,316.191
523026,8417323,315.172
523036,8417323,314.003
523046,8417323,312.625
523056,8417323,310.816
523066,8417323,308.539
523076,8417323,305.094
523086,8417323,300.695
523096,8417323,295.758
523106,8417323,290.083
523116,8417323,283.578
523126,8417323,277.641
523136,8417323,272.18
523146,8417323,267.313
523156,8417323,264.032
523166,8417323,263.813
523176,8417323,265.023
523186,8417323,267.14
523196,8417323,269.453
523206,8417323,272.088
523216,8417323,274.847
523226,8417323,277.898
523236,8417323,281.12
522457,8417313,327.32
522467,8417313,330.328
522477,8417313,332.656
522487,8417313,334.156
522497,8417313,334.32
522507,8417313,332.789
522517,8417313,330.602
522527,8417313,328.984
522537,8417313,328.68
522547,8417313,329.805
522557,8417313,332.422
522567,8417313,336.57
522577,8417313,341.984
522587,8417313,347.055
522597,8417313,351.43
522607,8417313,355.047
522617,8417313,357.922
522627,8417313,360.078
522637,8417313,361.633
522647,8417313,362.172
522657,8417313,361.32
522667,8417313,359.531
522677,8417313,357.266
522687,8417313,354.477
522697,8417313,351.531
522707,8417313,348.789
522717,8417313,346.336
522727,8417313,344.078
522737,8417313,341.5
522747,8417313,338.469
522757,8417313,335.008
522767,8417313,331.359
522777,8417313,327.734
522787,8417313,324.43
522797,8417313,321.859
522807,8417313,320.57
522817,8417313,320.047
522827,8417313,319.656
522836,8417313,319.234
522846,8417313,318.688
522856,8417313,317.813
522866,8417313,316.586
522876,8417313,315.125
522886,8417313,313.898
522896,8417313,313.305
522906,8417313,313.117
522916,8417313,313.07
522926,8417313,313
522936,8417313,312.875
522946,8417313,312.695
522956,8417313,312.453
522966,8417313,312.227
522976,8417313,312.102
522986,8417313,312.117
522996,8417313,312.211
523006,8417313,312.219
523016,8417313,312.133
523026,8417313,311.906
523036,8417313,311.594
523046,8417313,311.109
523056,8417313,310.25
523066,8417313,308.594
523076,8417313,305.578
523086,8417312,301.469
523096,8417312,296.539
523106,8417312,290.82
523116,8417312,284.383
523126,8417312,277.93
523136,8417312,271.695
523146,8417312,265.945
523156,8417312,261.734
523166,8417312,259.938
523176,8417312,259.813
523186,8417312,260.852
523196,8417312,262.805
523206,8417312,265.32
523216,8417312,268.148
523226,8417312,271.281
523236,8417312,274.57
522457,8417303,320.657
522467,8417303,323.578
522477,8417303,325.948
522487,8417303,327.68
522497,8417303,328.376
522507,8417303,327.141
522517,8417303,325.489
522527,8417303,324.52
522537,8417303,325.188
522547,8417303,327.227
522557,8417303,330.523
522567,8417303,335.075
522577,8417303,341.165
522587,8417303,346.336
522597,8417303,350.77
522607,8417303,354.398
522617,8417303,357.166
522627,8417303,358.895
522637,8417303,360.117
522647,8417303,360.234
522657,8417303,358.656
522667,8417303,356.082
522677,8417303,353.336
522687,8417303,350.141
522697,8417303,346.829
522707,8417303,343.914
522717,8417303,341.347
522727,8417303,339.255
522737,8417303,336.773
522747,8417303,334.064
522757,8417303,330.961
522767,8417303,327.635
522777,8417303,323.922
522787,8417303,320.372
522797,8417303,317.396
522807,8417303,316.039
522817,8417302,315.413
522827,8417302,314.813
522836,8417302,314.204
522846,8417302,313.567
522856,8417302,312.563
522866,8417302,311.171
522876,8417302,309.492
522886,8417302,307.98
522896,8417302,307.359
522906,8417302,307.063
522916,8417302,306.967
522926,8417302,306.719
522936,8417302,306.521
522946,8417302,306.247
522956,8417302,305.805
522966,8417302,305.431
522976,8417302,305.328
522986,8417302,305.468
522996,8417302,305.975
523006,8417302,306.445
523016,8417302,306.898
523026,8417302,307.25
523036,8417302,307.645
523046,8417302,307.828
523056,8417302,307.859
523066,8417302,307.083
523076,8417302,304.422
523086,8417302,300.831
523096,8417302,296.281
523106,8417302,291.003
523116,8417302,284.621
523126,8417302,278.141
523136,8417302,271.702
523146,8417302,265.156
523156,8417302,259.845
523166,8417302,257.087
523176,8417302,255.547
523186,8417302,255.348
523196,8417302,256.945
523206,8417302,259.379
523216,8417302,262.124
523226,8417302,265.359
523236,8417302,268.678
522018,8417293,288.961
522028,8417293,289.532
522038,8417293,289.294
522048,8417293,288.43
522058,8417293,287.042
522068,8417293,285.188
522078,8417293,283.477
522088,8417293,282.435
522098,8417293,281.625
522108,8417293,281.839
522118,8417293,283.898
522128,8417293,286.53
522138,8417293,288.596
522147,8417293,289.461
522157,8417293,289.586
522167,8417293,289.305
522177,8417293,288.713
522187,8417293,287.673
522197,8417293,287.289
522207,8417293,287.635
522217,8417293,288.383
522227,8417293,289.622
522237,8417293,290.969
522247,8417293,292.135
522257,8417293,292.516
522267,8417293,291.188
522277,8417293,288.875
522287,8417293,286.078
522297,8417293,282.848
522307,8417293,279.06
522317,8417293,276.266
522327,8417293,274.463
522337,8417293,273.43
522347,8417293,274.565
522357,8417293,279.095
522367,8417293,284.961
522377,8417293,291.289
522387,8417293,296.789
522397,8417293,301.452
522407,8417293,305.105
522417,8417293,306.086
522427,8417293,306.34
522437,8417293,307.633
522447,8417293,309.946
522018,8417283,283.828
522028,8417283,284.484
522038,8417283,284.359
522048,8417283,283.563
522058,8417283,282.219
522068,8417283,280.5
522078,8417283,278.875
522088,8417283,277.703
522098,8417283,277.008
522108,8417283,277.328
522118,8417283,279.102
522128,8417283,281.406
522137,8417283,283.141
522147,8417283,283.68
522157,8417283,283.375
522167,8417283,282.688
522177,8417283,281.719
522187,8417283,280.695
522197,8417283,280.32
522207,8417283,280.688
522217,8417283,281.727
522227,8417283,283.266
522237,8417283,285.117
522247,8417283,286.727
522257,8417283,287.477
522267,8417283,286.742
522277,8417283,284.742
522287,8417282,281.773
522297,8417282,277.961
522307,8417282,273.586
522317,8417282,270.055
522327,8417282,267.672
522337,8417282,266.656
522347,8417282,268.039
522357,8417282,272.563
522367,8417282,278.836
522377,8417282,285.359
522387,8417282,290.938
522397,8417282,295.367
522407,8417282,298.43
522417,8417282,299.43
522427,8417282,299.68
522437,8417282,300.711
522447,8417282,302.867
522018,8417272,278.984
522028,8417272,279.704
522038,8417272,279.659
522048,8417272,278.922
522058,8417272,277.679
522068,8417272,275.945
522078,8417272,274.264
522088,8417272,273.229
522098,8417272,272.422
522108,8417272,272.486
522118,8417272,274.211
522127,8417272,276.353
522137,8417272,277.834
522147,8417272,277.852
522157,8417272,277.1
522167,8417272,276.25
522177,8417272,275.179
522187,8417272,273.987
522197,8417272,273.891
522207,8417272,274.325
522217,8417272,275.719
522227,8417272,277.408
522237,8417272,279.688
522247,8417272,281.532
522257,8417272,282.695
522267,8417272,282.18
522277,8417272,280.277
522287,8417272,277.289
522297,8417272,273.272
522307,8417272,267.97
522317,8417272,264.273
522327,8417272,261.881
522337,8417272,260.93
522347,8417272,262.138
522357,8417272,267.173
522367,8417272,273.781
522377,8417272,280.356
522387,8417272,285.547
522397,8417272,289.42
522407,8417272,292.42
522417,8417272,292.844
522427,8417272,292.654
522437,8417272,293.547
522447,8417272,295.48
522018,8417262,274.352
522028,8417262,275.117
522038,8417262,275.148
522048,8417262,274.484
522058,8417262,273.266
522068,8417262,271.609
522078,8417262,269.984
522088,8417262,268.813
522098,8417262,268.031
522108,8417262,268.117
522118,8417262,269.422
522127,8417262,271.148
522137,8417262,272.242
522147,8417262,272.117
522157,8417262,271.273
522167,8417262,270.313
522177,8417262,269.359
522187,8417262,268.586
522197,8417262,268.617
522207,8417262,269.422
522217,8417262,270.969
522227,8417262,272.977
522237,8417262,275.211
522247,8417262,277.117
522257,8417262,278.156
522267,8417262,277.68
522277,8417262,275.766
522287,8417262,272.602
522297,8417262,268.219
522307,8417262,263.055
522317,8417262,259.195
522327,8417262,257.008
522337,8417262,256.586
522347,8417262,258.531
522357,8417262,263.367
522367,8417262,269.703
522377,8417262,275.898
522387,8417262,280.656
522397,8417262,284.023
522407,8417262,286.109
522417,8417262,286.297
522427,8417262,285.945
522437,8417262,286.555
522447,8417262,288.477
522018,8417252,270.031
522028,8417252,270.82
522038,8417252,270.925
522048,8417252,270.305
522058,8417252,269.154
522068,8417252,267.484
522078,8417252,265.819
522088,8417252,264.732
522098,8417252,263.828
522108,8417252,263.633
522117,8417252,264.758
522127,8417252,266.198
522137,8417252,267.077
522147,8417252,266.664
522157,8417252,265.732
522167,8417252,264.922
522177,8417252,264.308
522187,8417252,263.84
522197,8417252,264.211
522207,8417252,265.373
522217,8417252,267.102
522227,8417252,269.256
522237,8417252,271.352
522247,8417252,273.114
522257,8417252,274.07
522267,8417252,273.344
522277,8417252,271.269
522287,8417252,268.031
522297,8417252,263.717
522307,8417252,258.054
522317,8417252,254.57
522327,8417252,252.924
522337,8417252,253
522347,8417252,255.295
522357,8417252,260.22
522367,8417252,266.219
522377,8417252,272.06
522387,8417252,275.938
522397,8417252,278.534
522407,8417252,280.344
522417,8417252,279.922
522427,8417252,279.193
522437,8417252,279.852
522447,8417252,281.803
522018,8417242,265.984
522028,8417242,266.797
522038,8417242,266.945
522048,8417242,266.406
522058,8417242,265.242
522068,8417242,263.641
522078,8417242,262
522088,8417242,260.766
522098,8417242,259.891
522108,8417242,259.672
522117,8417242,260.406
522127,8417242,261.422
522137,8417242,261.961
522147,8417242,261.586
522157,8417242,260.742
522167,8417242,260.07
522177,8417242,259.664
522187,8417242,259.688
522197,8417242,260.406
522207,8417242,261.789
522217,8417242,263.703
522227,8417242,265.828
522237,8417242,267.781
522247,8417242,269.273
522257,8417242,269.891
522267,8417242,269.094
522277,8417242,266.938
522287,8417242,263.578
522297,8417242,259.031
522307,8417242,253.891
522317,8417242,250.43
522327,8417241,249.055
522337,8417241,249.688
522347,8417241,252.43
522357,8417241,257.063
522367,8417241,262.555
522377,8417241,267.602
522387,8417241,270.969
522397,8417241,273.055
522407,8417241,274.07
522417,8417241,273.688
522427,8417241,273.258
522437,8417241,274.078
522447,8417241,276.445
522018,8417232,262.383
522028,8417232,263.197
522038,8417232,263.422
522048,8417232,262.93
522058,8417231,261.764
522068,8417231,260.117
522078,8417231,258.385
522088,8417231,257.198
522098,8417231,256.211
522107,8417231,255.723
522117,8417231,256.367
522127,8417231,257.165
522137,8417231,257.609
522147,8417231,257.109
522157,8417231,256.197
522167,8417231,255.828
522177,8417231,255.695
522187,8417231,256.079
522197,8417231,257.156
522207,8417231,258.655
522217,8417231,260.711
522227,8417231,262.743
522237,8417231,264.406
522247,8417231,265.528
522257,8417231,265.976
522267,8417231,265.008
522277,8417231,262.831
522287,8417231,259.602
522297,8417231,255.247
522307,8417231,249.656
522317,8417231,246.555
522327,8417231,245.501
522337,8417231,246.391
522347,8417231,249.148
522357,8417231,253.497
522367,8417231,258.531
522377,8417231,263.172
522387,8417231,265.578
522397,8417231,267.086
522407,8417231,268.099
522417,8417231,267.766
522427,8417231,267.818
522437,8417231,269.398
522447,8417231,272.412
522018,8417221,259.188
522028,8417221,260.111
522038,8417221,260.386
522048,8417221,259.844
522058,8417221,258.726
522068,8417221,256.977
522078,8417221,255.239
522088,8417221,253.984
522097,8417221,252.859
522107,8417221,252.333
522117,8417221,252.719
522127,8417221,253.432
522137,8417221,253.779
522147,8417221,253.203
522157,8417221,252.555
522167,8417221,252.266
522177,8417221,252.56
522187,8417221,253.318
522197,8417221,254.5
522207,8417221,256.157
522217,8417221,258.086
522227,8417221,259.957
522237,8417221,261.195
522247,8417221,261.91
522257,8417221,262.056
522267,8417221,261.102
522277,8417221,259.061
522287,8417221,255.938
522297,8417221,251.777
522307,8417221,246.336
522317,8417221,243.273
522327,8417221,242.237
522337,8417221,243.094
522347,8417221,245.546
522357,8417221,249.362
522367,8417221,253.891
522377,8417221,257.736
522387,8417221,259.727
522397,8417221,260.637
522407,8417221,261.636
522417,8417221,262.383
522427,8417221,263.588
522437,8417221,266.352
522447,8417221,270.767
522018,8417211,256.164
522028,8417211,257.117
522038,8417211,257.383
522048,8417211,256.875
522058,8417211,255.703
522068,8417211,253.992
522078,8417211,252.227
522088,8417211,250.742
522097,8417211,249.516
522107,8417211,248.906
522117,8417211,249.094
522127,8417211,249.609
522137,8417211,249.813
522147,8417211,249.406
522157,8417211,248.922
522167,8417211,248.875
